,Tweets,label
2490,"After what happened to Arshad Sharif, I request the Chief Justice of Pakistan to take notice before it is too late, despite informing the President of the country about the threats to his life.",political
2491,"An amazing number of people participated in my real freedom rally last night in Bahawalpur! Despite the humid + hot weather, the participation of women was unprecedented. The most interesting aspect is that the participants of this historical gathering were fully aware of the current situation and had full understanding of the issues and topics. Thanks Bahawalpur!",political
2492,"Ahsan Iqbal's acquittal in the NAB reference proves 2 facts; At the behest of former minister Imran Khan, NAB went to all lengths to implicate PMLN and its leaders in false cases and kept them in illegal detention. The integrity of a noble and honest person like Ahsan Iqbal was proved again with full force.",political
2493,"Feeding the hungry, giving food to the needy, and helping people with their needs are all good deeds that can earn us a place in Paradise.",religious
2494,"One of the main reasons we have been unable to realise our Quaid Mohammad Ali Jinnah's vision for Pakistan is absence of Justice through Rule of Law which ensures equality before the law for all citizens. This leads to haqeeqi azadi, true freedom, & protection of citizens rights.",political
2495,May Allah fulfill our dreams and remove our sadness.,religious
2496,"This was despite the sharp slow down after regime change conspiracy operationalised. In July '21-March '22, under PTI Govt exports grew 27%. In June under cabal of crooks export growth slowed to 5.8%. ",political
2497,Dr Arif Alvi is President of the State of Pakistan & he has exercised his powers under the Constitution to remind PM of his duties citing relevant articles of Constitution. Even more imp as Head of State he shd be concerned abt HR abuses being perpetrated on his citizens.,political
2498,"Death can come anytime. It doesn’t matter if you’re healthy or wealthy, young or old. You’ll have to go when it’s time. And that’s decided by the Almighty. You can’t challenge or avoid it.",religious
2499,"It’s easy to get discouraged and feel let down when things are rough. Everyone has disappointments, everyone has bad days but if you’re firm in faith and trust the Almighty fully,  He will find a way out for you and you wouldn’t even remember whatever pain you had to endure.",religious
2500,Don't be the one who shames & scolds others for their wrongdoing. Always advise with compassion & sincerity. Leave the rest to Allah.,religious
2501,Say no to people who mess with your head. The ones who keep doing things intentionally to upset you. The ones who always play the victim even though it’s obvious they’re wrong. The ones who expect you to prioritise them but won’t do the same for you. Avoid them.,religious
2502,"Take things in your stride. I promise you, no matter how big your problems feel or whatever it is you are going through, you will look back and realise that you always had the strength to handle it. You are stronger and more capable than you think.",religious
2503,"Be mindful of your old habits. Don’t go back to them. Remember, toxic behaviour and negative energy have a way of creeping back into your life when you’re doing better. Make a conscious effort to boot them out once and for all. Be firm. Be focused.",religious
2504,Crime Minister discussing appt of COAS & any other state matter with convict Nawaz Sharif & Ministers declaring they will appt COAS after consulting Nawaz Sharif are all in contravention not only of the Official Secrets Act (section 5:1) but also of their oaths of office.,political
